target_id	length	eff_length	est_counts	tpm
FBtr0331230	2554	2359.03	51.0441	0.858688
FBtr0331231	2642	2447.03	22.2612	0.361021
FBtr0310034	6869	6674.03	1324.46	7.87544
FBtr0310035	6224	6029.03	106.536	0.701246
FBtr0078080	1736	1541.03	2120	54.5944
FBtr0078064	1532	1337.03	223.56	6.63554
FBtr0078066	853	658.029	995.956	60.0645
FBtr0078076	2716	2521.03	868.152	13.666
FBtr0332341	2693	2498.03	3.22424e-07	5.12215e-09
FBtr0332342	2780	2585.03	20.6832	0.317523
FBtr0345577	3183	2988.03	130.165	1.72875
FBtr0078067	2310	2115.03	1073	20.1329
FBtr0078068	4155	3960.03	458.067	4.59043
FBtr0332340	4346	4151.03	86.9325	0.831092
FBtr0078074	1232	1037.03	175	6.69684
FBtr0078069	1093	898.029	294.491	13.0138
FBtr0310022	1032	837.029	16.5092	0.782722
FBtr0078071	683	488.029	54	4.39108
FBtr0310023	1494	1299.03	0	0
FBtr0077999	2549	2354.03	544	9.17085
FBtr0078001	5466	5271.03	0.0164723	0.000124017
FBtr0301439	2359	2164.03	3.14938	0.0577543
FBtr0308257	5730	5535.03	105.881	0.759137
FBtr0343785	5991	5796.03	13.8718	0.0949787
FBtr0343786	5633	5438.03	50.0756	0.365432
FBtr0343787	5987	5792.03	0	0
FBtr0346526	5800	5605.03	183.006	1.29572
FBtr0078003	471	276.067	1023	147.056
FBtr0078005	483	288.067	2157	297.153
FBtr0078007	1823	1628.03	847.114	20.6492
FBtr0331652	4359	4164.03	222.229	2.11792
FBtr0078041	2416	2221.03	117	2.09052
FBtr0332974	2407	2212.03	0	0
FBtr0078010	1040	845.029	90.7449	4.26161
FBtr0332972	2104	1909.03	27.6858	0.575529
FBtr0078040	896	701.029	17.5693	0.994583
FBtr0078039	1370	1175.03	92	3.10715
FBtr0078012	1651	1456.03	10389	283.157
FBtr0100469	2849	2654.03	169.19	2.52982
FBtr0301908	1570	1375.03	1425.71	41.1474
FBtr0305507	1731	1536.03	978.068	25.2693
FBtr0078038	1533	1338.03	127	3.7667
FBtr0078034	1245	1050.03	170	6.42496
FBtr0334797	1310	1115.03	0	0
FBtr0078017	780	585.029	74.22	5.03462
FBtr0334795	646	451.029	40.3032	3.54616
FBtr0334796	1049	854.029	8.47671	0.393892
FBtr0078018	1073	878.029	140	6.32764
FBtr0332181	6063	5868.03	1371.46	9.27498
FBtr0345634	7072	6877.03	577.712	3.33375
FBtr0301416	6722	6527.03	1094.47	6.65445
FBtr0301417	9821	9626.03	17388.4	71.686
FBtr0332270	6648	6453.03	27.144	0.166929
FBtr0077997	793	598.029	2605	172.865
FBtr0077951	1368	1173.03	29.3257	0.992116
FBtr0301087	1288	1093.03	235.674	8.55664
FBtr0077953	2076	1881.03	814.151	17.1764
FBtr0332569	4075	3880.03	104.367	1.06746
FBtr0332570	3115	2920.03	438.786	5.96333
FBtr0332571	2910	2715.03	89.6954	1.31105
FBtr0077954	3266	3071.03	422	5.4532
FBtr0077955	1030	835.029	22	1.04555
FBtr0077956	2701	2506.03	2249	35.6144
FBtr0077986	1767	1572.03	388	9.79476
FBtr0077957	2536	2341.03	1045.95	17.7308
FBtr0332271	2707	2512.03	87.0485	1.37518
FBtr0077958	2029	1834.03	187	4.0463
FBtr0077959	1628	1433.03	103	2.85236
FBtr0077985	999	804.029	223	11.0067
FBtr0077960	999	804.029	812	40.0781
FBtr0077961	1272	1077.03	262.613	9.67636
FBtr0331287	1198	1003.03	0	0
FBtr0077981	2007	1812.03	1285.36	28.1503
FBtr0077982	2617	2422.03	198.779	3.25697
FBtr0331289	2350	2155.03	47.8576	0.881293
FBtr0077962	1925	1730.03	100	2.29387
FBtr0077964	646	451.029	292	25.6922
FBtr0077979	1801	1606.03	290	7.16584
FBtr0077966	3331	3136.03	755.117	9.55557
FBtr0331288	3424	3229.03	138.883	1.70687
FBtr0077968	3192	2997.03	330.931	4.38197
FBtr0308698	3781	3586.03	0	0
FBtr0335394	3118	2923.03	104.402	1.41742
FBtr0335395	3956	3761.03	677.008	7.14348
FBtr0344790	3193	2998.03	37.9587	0.502455
FBtr0077978	1667	1472.03	268.7	7.24393
FBtr0077971	1566	1371.03	50	1.44726
FBtr0077972	1833	1638.03	723.39	17.5256
FBtr0307056	1893	1698.03	36.9137	0.86271
FBtr0307057	1825	1630.03	244.854	5.96122
FBtr0335379	1755	1560.03	63.8419	1.62404
FBtr0077977	802	607.029	989	64.6561
FBtr0114498	802	607.029	11	0.719128
FBtr0077920	2090	1895.03	278.338	5.82881
FBtr0335383	2903	2708.03	6.66182	0.0976252
FBtr0305552	746	551.029	245.745	17.6984
FBtr0343837	1328	1133.03	27.255	0.954614
FBtr0077948	1085	890.029	115.588	5.15385
FBtr0343845	1008	813.029	613.412	29.9412
FBtr0077947	1091	896.029	1094	48.4527
FBtr0077944	942	747.029	1280	67.9979
FBtr0077926	860	665.029	189.828	11.3277
FBtr0343838	953	758.029	130.414	6.82747
FBtr0343839	755	560.029	782.758	55.4677
FBtr0077936	1454	1259.03	99.2223	3.12749
FBtr0077937	1565	1370.03	1893.2	54.839
FBtr0077938	1511	1316.03	1060.08	31.9666
FBtr0077939	1628	1433.03	350.857	9.71624
FBtr0334821	1627	1432.03	44.2012	1.22491
FBtr0334822	1744	1549.03	21.4378	0.549217
FBtr0077933	1524	1329.03	107.402	3.20702
FBtr0334820	1573	1378.03	13.9436	0.40155
FBtr0077919	684	489.029	289	23.4523
FBtr0077917	2227	2032.03	5249	102.511
FBtr0077876	1030	835.029	29.2605	1.3906
FBtr0077912	2357	2162.03	1170.54	21.4856
FBtr0077882	790	595.029	0	0
FBtr0333542	690	495.029	268	21.4846
FBtr0077910	1762	1567.03	243.457	6.16551
FBtr0305618	2396	2201.03	1555.86	28.0522
FBtr0306167	2352	2157.03	298.683	5.49512
FBtr0077884	1184	989.029	1271	50.9987
FBtr0077904	873	678.029	101.741	5.95486
FBtr0333543	1198	1003.03	9.25873	0.36632
FBtr0077887	541	346.067	225	25.8015
FBtr0077901	534	339.067	142	16.6198
FBtr0077894	882	687.029	661	38.1812
FBtr0077891	1154	959.029	1038.29	42.9644
FBtr0334824	1230	1035.03	81.7128	3.133
FBtr0347155	929	734.029	125.677	6.79464
FBtr0347156	1178	983.029	51.3228	2.07189
FBtr0077811	6406	6211.03	0	0
FBtr0110882	6246	6051.03	383.739	2.51669
FBtr0110883	8783	8588.03	917.607	4.2402
FBtr0113011	6721	6526.03	537.638	3.26937
FBtr0113012	6049	5854.03	1327.05	8.99613
FBtr0309828	5930	5735.03	301.238	2.08447
FBtr0333006	8459	8264.03	88.7194	0.426039
FBtr0333007	5953	5758.03	116.006	0.799522
FBtr0077870	2881	2686.03	15.573	0.230082
FBtr0330200	3051	2856.03	14.2811	0.198436
FBtr0330201	2881	2686.03	15.573	0.230082
FBtr0330202	2881	2686.03	15.573	0.230082
FBtr0077813	1088	893.029	0	0
FBtr0334758	1243	1048.03	822	31.1259
FBtr0077869	4294	4099.03	398.755	3.86054
FBtr0077814	813	618.029	485	31.1427
FBtr0077815	2130	1935.03	1426	29.2452
FBtr0077816	651	456.029	882	76.7537
FBtr0301066	3563	3368.03	0	0
FBtr0301067	3621	3426.03	0	0
FBtr0301068	3764	3569.03	0	0
FBtr0330671	3707	3512.03	71.0947	0.803344
FBtr0330672	3746	3551.03	336.158	3.75675
FBtr0334773	3815	3620.03	428.747	4.70015
FBtr0334774	3873	3678.03	0	0
FBtr0077827	1219	1024.03	362.199	14.0365
FBtr0334779	1216	1021.03	80.8013	3.14053
FBtr0077854	964	769.029	85.4509	4.40957
FBtr0334781	1867	1672.03	55.5491	1.31843
FBtr0077853	5401	5206.03	294.549	2.24529
FBtr0301660	5404	5209.03	308.595	2.35101
FBtr0334814	5401	5206.03	66.8564	0.509635
FBtr0077852	1707	1512.03	291.44	7.64912
FBtr0334813	1907	1712.03	8.56014	0.198423
FBtr0077830	2798	2603.03	202.999	3.09483
FBtr0077831	2709	2514.03	1818.11	28.6994
FBtr0330657	2990	2795.03	634.887	9.01432
FBtr0077832	1038	843.029	63.9072	3.00836
FBtr0077848	1583	1388.03	308.906	8.83182
FBtr0077849	1289	1094.03	33.2779	1.20712
FBtr0308189	1292	1097.03	14.5088	0.524851
FBtr0330664	1586	1391.03	140.775	4.01617
FBtr0077845	2635	2440.03	26.2369	0.426717
FBtr0331649	2263	2068.03	154.763	2.96984
FBtr0077843	1285	1090.03	59.1933	2.15505
FBtr0330675	1282	1087.03	20.8067	0.759599
FBtr0077835	2956	2761.03	908	13.0508
FBtr0077836	2325	2130.03	119.926	2.23435
FBtr0077837	2331	2136.03	652.561	12.1237
FBtr0077838	2235	2040.03	2057.46	40.0237
FBtr0077839	2112	1917.03	182.053	3.76871
FBtr0113015	693	498.029	218	17.371
FBtr0077804	875	680.029	0	0
FBtr0077754	686	491.029	723.358	58.4614
FBtr0077755	584	389.029	97.6416	9.96038
FBtr0077756	764	569.029	106	7.39255
FBtr0077801	914	719.029	5106	281.811
FBtr0077758	721	526.029	23	1.73517
FBtr0077799	1647	1452.03	139.648	3.81665
FBtr0100648	1783	1588.03	61.8202	1.54488
FBtr0333226	1628	1433.03	12.5319	0.347045
FBtr0344662	7704	7509.03	0	0
FBtr0344663	8481	8286.03	955	4.57382
FBtr0077792	1223	1028.03	473.533	18.2796
FBtr0330667	1229	1034.03	38.4673	1.47632
FBtr0077791	1223	1028.03	579.299	22.3625
FBtr0303027	1099	904.029	3087.07	135.515
FBtr0331441	1210	1015.03	68.6288	2.68318
FBtr0077764	929	734.029	48.255	2.60887
FBtr0077765	3618	3423.03	1.1361	0.0131713
FBtr0077766	3232	3037.03	335.412	4.38281
FBtr0331437	3655	3460.03	13.4164	0.153879
FBtr0331438	3380	3185.03	527.035	6.56672
FBtr0077768	1493	1298.03	32	0.978337
FBtr0077790	977	782.029	632.544	32.0989
FBtr0331439	971	776.029	92.0013	4.70477
FBtr0331440	941	746.029	14.4546	0.768907
FBtr0077769	5501	5306.03	243.428	1.82064
FBtr0307078	5660	5465.03	169.732	1.23252
FBtr0331202	5903	5708.03	267.84	1.86214
FBtr0307079	1790	1595.03	197	4.9014
FBtr0077770	2025	1830.03	317.875	6.89321
FBtr0335462	3762	3567.03	43.1247	0.47978
FBtr0077781	883	688.029	345.329	19.9182
FBtr0077750	1511	1316.03	236	7.11655
FBtr0335166	1595	1400.03	616.552	17.4765
FBtr0335167	1997	1802.03	13.448	0.296154
FBtr0077746	1654	1459.03	118.918	3.23449
FBtr0344854	1335	1140.03	132.082	4.59781
FBtr0077693	1493	1298.03	52	1.5898
FBtr0077745	621	426.029	1078.51	100.464
FBtr0273393	618	423.029	9380.49	879.991
FBtr0335174	677	482.029	0	0
FBtr0077694	785	590.029	855.719	57.5547
FBtr0335170	1070	875.029	12.2811	0.556978
FBtr0114513	1234	1039.03	453	17.3019
FBtr0077743	1144	949.029	89	3.72163
FBtr0077697	830	635.029	232	14.4983
FBtr0077699	757	562.029	523.844	36.9885
FBtr0332513	1647	1452.03	39.1558	1.07015
FBtr0077700	1147	952.029	255	10.6295
FBtr0300986	994	799.029	13	0.64566
FBtr0077705	2613	2418.03	432.498	7.09814
FBtr0077706	2754	2559.03	0	0
FBtr0077707	2710	2515.03	59.217	0.934386
FBtr0077708	2401	2206.03	132.501	2.38358
FBtr0334158	2704	2509.03	461.622	7.30135
FBtr0334159	2476	2281.03	21.7524	0.378442
FBtr0334160	2530	2335.03	0	0
FBtr0334161	2261	2066.03	264.41	5.07884
FBtr0089749	2251	2056.03	191.298	3.69235
FBtr0089750	2714	2519.03	938.999	14.7929
FBtr0089751	2665	2470.03	237.703	3.81905
FBtr0077740	1440	1245.03	788.669	25.1384
FBtr0330719	1429	1234.03	36.3311	1.16836
FBtr0077712	1730	1535.03	356	9.20356
FBtr0077713	912	717.029	309.804	17.1464
FBtr0077714	1010	815.029	1492.87	72.6895
FBtr0307080	2221	2026.03	3536.9	69.2787
FBtr0335125	2524	2329.03	306.428	5.22126
FBtr0100383	1251	1056.03	92.5	3.47607
FBtr0077737	1251	1056.03	92.5	3.47607
FBtr0077715	3307	3112.03	0	0
FBtr0335126	3586	3391.03	267.885	3.13501
FBtr0077736	1372	1177.03	275.689	9.29512
FBtr0335129	2025	1830.03	133.426	2.89338
FBtr0077716	863	668.029	110.399	6.55834
FBtr0335127	990	795.029	62.6007	3.12478
FBtr0077718	644	449.029	0	0
FBtr0077719	556	361.067	222.11	24.412
FBtr0335128	548	353.067	2539.89	285.483
FBtr0077730	824	629.029	211	13.3117
FBtr0077720	2819	2624.03	65.5871	0.991911
FBtr0077721	2693	2498.03	335.694	5.33297
FBtr0335151	3050	2855.03	24.7189	0.34359
FBtr0077722	1930	1735.03	2394	54.7571
FBtr0113017	1194	999.029	160	6.35572
FBtr0300382	5336	5141.03	100.726	0.777524
FBtr0335133	5285	5090.03	114.274	0.890943
FBtr0077723	1961	1766.03	68	1.52804
FBtr0077691	1193	998.029	12	0.477156
FBtr0077692	682	487.029	0	0
FBtr0077618	1066	871.029	1	0.0455607
FBtr0077619	1884	1689.03	245	5.75641
FBtr0273251	1813	1618.03	51	1.25085
FBtr0077689	1073	878.029	8	0.36158
FBtr0300356	1217	1022.03	26	1.00956
FBtr0335130	1307	1112.03	187	6.67342
FBtr0077686	2213	2018.03	27.7103	0.544924
FBtr0077687	1933	1738.03	153.752	3.51064
FBtr0335132	2395	2200.03	32.5376	0.586922
FBtr0077625	3088	2893.03	311.664	4.2752
FBtr0077626	2998	2803.03	786.257	11.1316
FBtr0077627	2889	2694.03	856.079	12.6106
FBtr0077628	998	803.029	2915	144.056
FBtr0077629	1785	1590.03	2025	50.5409
FBtr0077684	861	666.029	123	7.32883
FBtr0077676	1933	1738.03	1057.76	24.152
FBtr0077677	1669	1474.03	106.238	2.8602
FBtr0077642	1323	1128.03	11.0591	0.389065
FBtr0343781	1221	1026.03	557.941	21.58
FBtr0077675	763	568.029	65.1212	4.54962
FBtr0343783	878	683.029	11.8788	0.690168
FBtr0077646	3261	3066.03	134	1.73441
FBtr0077671	1520	1325.03	35.8154	1.07267
FBtr0077672	1251	1056.03	135.661	5.09802
FBtr0300815	1438	1243.03	24.1411	0.770722
FBtr0331629	1118	923.029	309.383	13.3016
FBtr0077647	2734	2539.03	0	0
FBtr0331628	2677	2482.03	113	1.80673
FBtr0077670	1714	1519.03	339	8.85638
FBtr0077648	2906	2711.03	330	4.83061
FBtr0077669	2403	2208.03	520.142	9.34846
FBtr0335484	2684	2489.03	8.85775	0.141227
FBtr0077650	1253	1058.03	28	1.05023
FBtr0077651	1556	1361.03	11.6489	0.339656
FBtr0077652	1650	1455.03	240.101	6.54855
FBtr0344734	1702	1507.03	58.3098	1.53547
FBtr0344735	1450	1255.03	152.098	4.80941
FBtr0300814	2863	2668.03	540	8.03204
FBtr0335481	2854	2659.03	0	0
FBtr0335482	2857	2662.03	0	0
FBtr0077667	1911	1716.03	232.89	5.38577
FBtr0335480	1771	1576.03	247.11	6.22228
FBtr0077653	1383	1188.03	262.617	8.7724
FBtr0335478	1288	1093.03	179.383	6.51287
FBtr0344088	1306	1111.03	4.42548e-08	1.58073e-09
FBtr0077654	1319	1124.03	29.0609	1.02601
FBtr0077655	1409	1214.03	228.355	7.46455
FBtr0335479	1673	1478.03	61.5845	1.65353
FBtr0077656	598	403.029	1348.72	132.803
FBtr0335385	869	674.029	42.2822	2.48944
FBtr0077661	855	660.029	384	23.0883
FBtr0077617	458	263.067	852.352	128.581
FBtr0329905	762	567.029	337.648	23.631
FBtr0077578	406	211.088	0	0
FBtr0344142	468	273.067	0	0
FBtr0301033	2192	1997.03	14.0636	0.279469
FBtr0340587	1908	1713.03	205.936	4.7708
FBtr0077608	2216	2021.03	47.8091	0.938773
FBtr0077609	2656	2461.03	468.049	7.5474
FBtr0340589	2653	2458.03	11.0178	0.177881
FBtr0344796	2206	2011.03	46.1237	0.910182
FBtr0077605	2973	2778.03	28.2046	0.402908
FBtr0077606	2953	2758.03	23.8403	0.343033
FBtr0077607	2438	2243.03	119.521	2.11462
FBtr0305575	2936	2741.03	157.434	2.27933
FBtr0077604	3062	2867.03	487	6.74092
FBtr0077580	1646	1451.03	2360	64.5444
FBtr0114460	3475	3280.03	129.017	1.56096
FBtr0077603	1727	1532.03	34.6228	0.896847
FBtr0331372	2292	2097.03	7.36023	0.139287
FBtr0077583	1835	1640.03	96.1557	2.32673
FBtr0339546	1838	1643.03	163.844	3.95739
FBtr0077586	1631	1436.03	599.449	16.5658
FBtr0339547	1595	1400.03	0.550894	0.0156154
FBtr0077587	1565	1370.03	641	18.5674
FBtr0077588	973	778.029	1771	90.3328
FBtr0113018	1859	1664.03	434.833	10.3701
FBtr0332408	1889	1694.03	148.167	3.471
FBtr0077594	795	600.029	412.756	27.2988
FBtr0332407	846	651.029	204.244	12.4501
FBtr0077592	3341	3146.03	220.362	2.7797
FBtr0303992	3377	3182.03	63.6375	0.793655
FBtr0077590	640	445.029	564	50.2937
FBtr0077516	1338	1143.03	315	10.9364
FBtr0077517	2028	1833.03	705.495	15.2738
FBtr0343238	2022	1827.03	7.50539	0.163024
FBtr0113019	1072	877.029	941	42.5793
FBtr0077573	2973	2778.03	372	5.31409
FBtr0077572	1511	1316.03	577	17.3994
FBtr0077569	2529	2334.03	32	0.544085
FBtr0343239	2611	2416.03	0	0
FBtr0077568	1402	1207.03	40	1.31512
FBtr0077525	1674	1479.03	1769.64	47.4822
FBtr0333250	1832	1637.03	10.3609	0.251169
FBtr0077561	2379	2184.03	23844	433.255
FBtr0077526	2275	2080.03	3017.27	57.5661
FBtr0333251	2390	2195.03	104.735	1.89353
FBtr0077560	1390	1195.03	58	1.92607
FBtr0089937	2398	2203.03	243	4.37732
FBtr0301590	2543	2348.03	210	3.54927
FBtr0077529	1484	1289.03	52	1.6009
FBtr0077556	508	313.067	166.751	21.1375
FBtr0077550	335	140.088	155	43.909
FBtr0339575	350	155.088	0	0
FBtr0077549	423	228.067	83	14.4424
FBtr0077547	325	130.101	332	101.27
FBtr0077546	359	164.088	5668.08	1370.83
FBtr0345610	381	186.088	16.9171	3.6077
FBtr0077545	571	376.067	194	20.472
FBtr0346581	631	436.029	0	0
FBtr0077544	577	382.029	129	13.4004
FBtr0300299	542	347.067	17	1.94383
FBtr0077537	2804	2609.03	446.887	6.79738
FBtr0077538	2228	2033.03	73.1131	1.42717
FBtr0273188	6040	5845.03	95.8179	0.650553
FBtr0321291	5122	4927.03	31.1821	0.251156
FBtr0077496	10106	9911.03	8.30698e-05	3.32619e-07
FBtr0307051	10130	9935.03	530.962	2.12088
FBtr0307052	10071	9876.03	0.0380597	0.000152934
FBtr0077515	2418	2223.03	110	1.96368
FBtr0077501	3437	3242.03	9702.02	118.759
FBtr0077502	3516	3321.03	229.07	2.73727
FBtr0334832	3518	3323.03	278.914	3.33088
FBtr0077504	2942	2747.03	791.78	11.4384
FBtr0301082	1269	1074.03	2011.22	74.3133
FBtr0077505	687	492.029	456	36.7788
FBtr0077506	566	371.067	474	50.6931
FBtr0077468	1925	1730.03	5563	127.608
FBtr0077479	2741	2546.03	0	0
FBtr0077480	2776	2581.03	14.8225	0.227904
FBtr0077481	2532	2337.03	58.6731	0.996316
FBtr0077482	2868	2673.03	220.671	3.27616
FBtr0077483	3089	2894.03	1094.31	15.0059
FBtr0113020	2808	2613.03	0	0
FBtr0334791	2576	2381.03	148.09	2.46822
FBtr0334792	2818	2623.03	51.4301	0.778103
FBtr0077477	2369	2174.03	3385	61.7897
FBtr0334790	2252	2057.03	0.000703193	1.35662e-05
FBtr0077476	1436	1241.03	143.195	4.57897
FBtr0345748	1595	1400.03	8.80521	0.249589
FBtr0077428	943	748.029	494.79	26.2497
FBtr0334400	941	746.029	27.2101	1.44743
FBtr0077463	1961	1766.03	138.276	3.10721
FBtr0077464	1940	1745.03	55.7243	1.26726
FBtr0077462	2960	2765.03	309	4.43488
FBtr0077460	867	672.029	312	18.4242
FBtr0077435	606	411.029	249	24.0409
FBtr0077459	5748	5553.03	256.879	1.83578
FBtr0331436	6283	6088.03	30.1214	0.196346
FBtr0077438	557	362.067	254.635	27.9096
FBtr0331434	536	341.067	23.7127	2.75908
FBtr0331435	557	362.067	43.6518	4.78449
FBtr0077439	1863	1668.03	149	3.54491
FBtr0077455	3335	3140.03	280	3.53873
FBtr0077454	1224	1029.03	195	7.52021
FBtr0077441	1807	1612.03	119.239	2.9354
FBtr0345632	1948	1753.03	136.761	3.09597
FBtr0077450	1278	1083.03	160.264	5.87246
FBtr0335134	1731	1536.03	23.7355	0.613229
FBtr0077442	1411	1216.03	176	5.7437
FBtr0077443	2729	2534.03	262	4.1031
FBtr0077444	500	305.067	82	10.667
FBtr0300354	3532	3337.03	11722	139.401
FBtr0077376	1096	901.029	9	0.396393
FBtr0100560	1399	1204.03	0	0
FBtr0077377	3034	2839.03	1962.76	27.4359
FBtr0343222	3031	2836.03	60.241	0.842955
FBtr0077378	1446	1251.03	67	2.12535
FBtr0077422	1685	1490.03	85	2.26385
FBtr0077420	591	396.029	536	53.7107
FBtr0077419	1995	1800.03	2739.49	60.3968
FBtr0343223	1985	1790.03	210.505	4.66687
FBtr0077418	2672	2477.03	159	2.54735
FBtr0077381	1403	1208.03	18.8797	0.620212
FBtr0077382	1506	1311.03	111.12	3.3636
FBtr0077417	1279	1084.03	2486.54	91.0286
FBtr0332595	1652	1457.03	7.45686	0.2031
FBtr0077383	1432	1237.03	72.3296	2.32038
FBtr0077416	2387	2192.03	260.67	4.7192
FBtr0077384	3544	3349.03	5.381	0.0637627
FBtr0336962	3932	3737.03	3345.62	35.5282
FBtr0077415	1185	990.029	355.502	14.2501
FBtr0336961	1352	1157.03	48.4982	1.66343
FBtr0289979	3004	2809.03	0	0
FBtr0332480	3446	3251.03	10.5897	0.129266
FBtr0336959	2938	2743.03	6.05934	0.0876633
FBtr0336960	3139	2944.03	34.351	0.463041
FBtr0077412	2077	1882.03	369.06	7.78203
FBtr0077413	2213	2018.03	580.94	11.4242
FBtr0077385	2257	2062.03	469.03	9.02669
FBtr0300756	2105	1910.03	16.4478	0.341737
FBtr0332476	2295	2100.03	333.522	6.30264
FBtr0077409	2336	2141.03	1223	22.6688
FBtr0077410	3019	2824.03	142.418	2.00133
FBtr0077411	2328	2133.03	7.45918	0.138777
FBtr0300941	3034	2839.03	929.549	12.9935
FBtr0332477	2351	2156.03	251.22	4.62405
FBtr0332478	2264	2069.03	773.472	14.8354
FBtr0332479	2878	2683.03	1149.88	17.0078
FBtr0077386	1734	1539.03	1327	34.2174
FBtr0077408	924	729.029	209	11.3769
FBtr0077387	1882	1687.03	355	8.35081
FBtr0077389	2263	2068.03	715	13.7206
FBtr0077390	1222	1027.03	590	22.7978
FBtr0077391	2731	2536.03	764.927	11.9698
FBtr0336832	2300	2105.03	529.073	9.97424
FBtr0077401	1011	816.029	45.1665	2.19651
FBtr0077402	1231	1036.03	7.60098	0.291152
FBtr0077403	1061	866.029	9.23251	0.423068
FBtr0113021	1089	894.029	0	0
FBtr0077394	2888	2693.03	287	4.22925
FBtr0078990	1318	1123.03	2	0.0706743
FBtr0079058	875	680.029	565	32.9719
FBtr0079057	1453	1258.03	57.2403	1.80565
FBtr0110896	1241	1046.03	90.7597	3.44328
FBtr0079056	827	632.029	10093	633.733
FBtr0079055	884	689.029	2564	147.674
FBtr0345335	894	699.029	0.000104371	5.92525e-06
FBtr0078992	2411	2216.03	209	3.74277
FBtr0078994	1153	958.029	177	7.33191
FBtr0078995	1986	1791.03	1054	23.354
FBtr0078996	1138	943.029	804	33.834
FBtr0331227	1170	975.029	0	0
FBtr0079049	1561	1366.03	249	7.23373
FBtr0078997	1194	999.029	205	8.14326
FBtr0079048	769	574.029	82	5.66895
FBtr0079045	2007	1812.03	0	0
FBtr0079046	1775	1580.03	71.2055	1.78843
FBtr0306011	1952	1757.03	58.1226	1.31277
FBtr0331228	2075	1880.03	344.672	7.27552
FBtr0079037	846	651.029	343.5	20.9387
FBtr0079000	960	765.029	1264.56	65.5969
FBtr0332411	908	713.029	61.4345	3.41923
FBtr0332412	1130	935.029	253.008	10.7382
FBtr0079033	1647	1452.03	26.0177	0.711077
FBtr0079034	1638	1443.03	883.28	24.291
FBtr0079035	1521	1326.03	265.257	7.93848
FBtr0301905	1615	1420.03	48.6426	1.35938
FBtr0301906	1515	1320.03	5.06368	0.152232
FBtr0301907	1614	1419.03	47.6098	1.33146
FBtr0333539	1509	1314.03	32.1284	0.9703
FBtr0079032	2447	2252.03	14.2766	0.251579
FBtr0301206	2192	1997.03	209.867	4.17045
FBtr0333538	2567	2372.03	42.702	0.714415
FBtr0345751	2236	2041.03	0	0
FBtr0079009	1605	1410.03	509.886	14.3505
FBtr0079029	438	243.067	245	40.0003
FBtr0079028	2267	2072.03	60	1.14915
FBtr0079026	4364	4169.03	541.097	5.15066
FBtr0111024	4340	4145.03	495.903	4.74779
FBtr0079018	1428	1233.03	502.976	16.1881
FBtr0329981	1935	1740.03	24.0241	0.547914
FBtr0079019	1625	1430.03	456.281	12.6622
FBtr0329982	2174	1979.03	40.316	0.808441
FBtr0329983	2162	1967.03	1277.4	25.7715
FBtr0079025	544	349.067	2002.1	227.614
FBtr0345333	867	672.029	91.5565	5.4066
FBtr0345334	630	435.029	612.346	55.8601
FBtr0079061	1673	1478.03	131	3.51731
FBtr0079062	1617	1422.03	1111	31.0048
FBtr0079092	1768	1573.03	2312.95	58.3515
FBtr0342940	1429	1234.03	85.973	2.76477
FBtr0342941	1894	1699.03	333.873	7.79835
FBtr0346461	2119	1924.03	34.205	0.705505
FBtr0079063	645	450.029	1229.68	108.437
FBtr0342931	688	493.029	7.75579	0.624276
FBtr0346458	1107	912.029	33.5595	1.46026
FBtr0079066	1666	1471.03	525.795	14.1846
FBtr0300456	1709	1514.03	139.205	3.64873
FBtr0079068	1606	1411.03	168	4.72494
FBtr0079069	3810	3615.03	421.419	4.6262
FBtr0342934	4091	3896.03	623.919	6.35519
FBtr0346455	3998	3803.03	323.662	3.37742
FBtr0079082	1798	1603.03	0	0
FBtr0329970	2616	2421.03	126	2.06535
FBtr0307040	9090	8895.03	0	0
FBtr0307041	10041	9846.03	2088.55	8.41794
FBtr0329969	9905	9710.03	3.29339e-08	1.346e-10
FBtr0079080	652	457.029	535.377	46.4878
FBtr0343227	617	422.029	103.623	9.74403
FBtr0079073	552	357.067	64	7.11301
FBtr0307036	511	316.067	0	0
FBtr0079078	2429	2234.03	183.977	3.26812
FBtr0079079	2650	2455.03	298.559	4.82609
FBtr0307037	2519	2324.03	16.7713	0.286383
FBtr0307038	2703	2508.03	641.964	10.1578
FBtr0307039	2754	2559.03	0	0
FBtr0343226	2908	2713.03	77.729	1.13698
FBtr0079077	2054	1859.03	506	10.8016
FBtr0079094	1213	1018.03	35.5	1.38386
FBtr0329966	1213	1018.03	35.5	1.38386
FBtr0079130	888	693.029	780	44.6649
FBtr0079129	2168	1973.03	510.043	10.2588
FBtr0079096	1671	1476.03	1714	46.0828
FBtr0343257	1512	1317.03	0	0
FBtr0079128	1604	1409.03	1212	34.1354
FBtr0079127	836	641.029	83	5.13834
FBtr0079126	2148	1953.03	126	2.56026
FBtr0079101	1216	1021.03	0	0
FBtr0079102	1529	1334.03	52.3773	1.55812
FBtr0307060	1206	1011.03	27.8779	1.09426
FBtr0307061	1156	961.029	254.265	10.4996
FBtr0307062	1586	1391.03	77.5753	2.21315
FBtr0307063	1388	1193.03	2.62729	0.0873937
FBtr0307064	1413	1218.03	8.27717	0.269679
FBtr0331675	1299	1104.03	0	0
FBtr0114511	1127	932.029	7	0.298052
FBtr0079103	919	724.029	4	0.219244
FBtr0079121	955	760.029	1207	63.0231
